ID_Firm;Firm_Name;Year -1;Industry;ESG-Score;E-Score;S-Score;G-Score;TRJAN;TRFEB;TRMRZ;TRAPR;TRMAI;TRJUN;TRJUL;TRAUG;TRSEP;TROKT;TRNOV;TRDEZ;YEARTR;MRJAN;MRFEB;MRMRZ;MRAPR;MRMAI;MRJUN;MRJUL;MRAUG;MRSEP;MROKT;MRNOV;MRDEZ;SMBJAN;SMBFEB;SMBMRZ;SMBAPR;SMBMAI;SMBJUN;SMBJUL;SMBAUG;SMBSEP;SMBOKT;SMBNOV;SMBDEZ;HMLJAN;HMLFEB;HMLMRZ;HMLAPR;HMLMAI;HMLJUN;HMLJUL;HMLAUG;HMLSEP;HMLOKT;HMLNOV;HMLDEZ;MOMJAN;MOMFEB;MOMMRZ;MOMAPR;MOMMAI;MOMJUN;MOMJUL;MOMAUG;MOMSEP;MOMOKT;MOMNOV;MOMDEZ;YEARMR;YEARSMB;YEARHML;YEARMOM
222;Autodesk Inc;2010;Software & IT Services;76.21522556;30.51754386;21.22149123;24.47619048;6.492146596;5.203902929;4.898929848;3.165137612;-4.44642063;-9.176470587;-10.88082901;-18.02325581;0.288808666;24.550036;-4.912084846;-10.97739947;-13.81749872;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
222;Autodesk Inc;2011;Software & IT Services;73.35525301;30.54424779;18.19690265;24.61410256;18.69436202;3.415300545;11.80977543;-6.970699435;-18.66903734;8.833592534;-3.058016575;-8.461084907;9.733640252;-4.58495655;2.537913959;6.700875342;19.98166528;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
222;Autodesk Inc;2012;Software & IT Services;82.60734579;31.22413793;24.56034483;26.82286303;9.98585573;-5.506948019;12.30936819;-4.510184286;-4.189944136;-10.44854881;4.27224514;3.842893473;12.02721088;-3.060480932;13.01198801;11.22651934;38.95997458;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
222;Autodesk Inc;2013;Software & IT Services;81.41511251;30.87401575;24.05708661;26.48401015;1.827935626;2.380952383;-6.252382767;-0.661977656;9.058725531;7.657055568;-5.374246185;0.543580129;2.721849367;4.428312161;8.070420083;-3.129032259;21.27119198;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
222;Autodesk Inc;2014;Software & IT Services;91.14034139;31.64685315;31.87762238;27.61586587;-10.08158508;17.67723026;-8.717310087;-4.165261383;-4.715819109;-7.525392429;1.008487268;-7.572162912;-7.112794613;25.03398278;15.00271788;-4.001890659;4.830201925;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
222;Autodesk Inc;2015;Software & IT Services;91.40411878;31.98826291;32.15962441;27.25623145;-23.15772198;10.50832977;12.69810591;3.316062177;-2.591106654;-8.763060329;9.81E+00;13.372582;6.32074085;-0.06912761;1.043696075;1.928109076;24.41451473;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
222;Autodesk Inc;2016;Software & IT Services;91.38048107;32.0929368;31.36988848;27.91765579;9.904067018;5.552837571;0.196987255;4.344300279;24.0923726;-10.9049134;9.888910929;3.312573334;-0.909171154;11.31302334;-11.46800097;-4.439380129;40.88360667;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
226;Autozone Inc;2015;Specialty Retailers;65.38077172;20.32042254;24.92429577;20.13605341;3.434378833;0.935638982;2.855778045;-4.646613169;-0.395959386;3.668299056;2.535775474;-8.866420137;3.569406625;-3.407345707;6.501489049;0.843994993;7.028422657;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
226;Autozone Inc;2016;Specialty Retailers;72.43173083;25.40909091;26.33484848;20.68779144;-8.205978803;0.897260276;-1.832869458;-3.739500473;-12.46334099;-6.936604784;-5.371104021;-2.108110111;12.38456744;-0.942682868;16.3704143;3.583493506;-8.364455981;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
227;AvalonBay Communities Inc;2012;Residential & Commercial REITs;74.40342481;26.54901961;27.06372549;20.79067971;-4.277601595;-9.306887531;2.32833768;5.028815031;-0.285628381;1.962886083;0.318731006;-8.452785579;3.420878129;-1.605161697;-6.402463095;0.618995521;-16.65188443;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
227;AvalonBay Communities Inc;2013;Residential & Commercial REITs;84.17572681;28.32727273;32.80454545;23.04390863;4.457413514;9.733685016;2.733922213;4.933528008;3.874038814;1.069323491;4.142344752;4.06537007;-7.768003578;10.54834362;4.70825736;2.321003914;44.8192272;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
227;AvalonBay Communities Inc;2014;Residential & Commercial REITs;83.61124991;28.73529412;31.53361345;23.34234234;5.875512581;-5.18727119;4.25385129;-6.704513201;1.314348303;-3.240736167;7.80E+00;-4.22E+00;4.396096915;0.00572017;3.981010124;1.969580668;10.2394791;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
227;AvalonBay Communities Inc;2015;Residential & Commercial REITs;84.29270696;30.26737968;31.33823529;22.68709199;-6.864715147;0.087468657;11.60230758;-6.376105491;1.747836417;0.893043854;2.915904431;-5.73121465;2.71879444;-3.744939271;-1.773557865;8.532381154;4.007204106;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
227;AvalonBay Communities Inc;2016;Residential & Commercial REITs;78.29662056;30.45348837;28.34186047;19.50127173;-2.167654529;6.157578561;0.675225116;3.556622297;0.737463125;1.185106015;0.093667066;-2.401871589;-3.788482311;1.630983075;-0.307878391;-0.827966567;4.542791869;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
228;Avangrid Inc;2015;Multiline Utilities;73.15274628;31.5794702;30.56125828;11.0120178;0.130208335;0.884265279;4.560494476;-0.446871897;4.788029925;11.55789547;-1.997394704;-7.842268497;0.752403019;-5.672570607;-6.754318124;5.950441234;5.910313911;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
228;Avangrid Inc;2016;Multiline Utilities;74.80191035;31.24534161;32.80900621;10.74756253;2.428722283;15.20421607;-1.230968593;1.89739986;4.436781611;-1.650151379;2.876557192;7.485689125;-1.752721466;9.088991987;4.40684635;-3.902100643;39.2892624;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
229;Avery Dennison Corp;2008;Containers & Packaging;75.02843048;31.48514851;26.07673267;17.4665493;-25.97005805;-22.26080247;13.2953993;30.39927405;-4.105775922;-5.465795772;4.088785045;16.34867191;15.13047787;-0.9997223;5.918653578;-2.848775291;23.53033194;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
229;Avery Dennison Corp;2009;Containers & Packaging;75.02843048;31.48514851;26.07673267;17.4665493;-10.90709783;-17.06036745;15.94527225;7.907105337;-11.91391237;-5.99765945;11.57796452;-8.728583774;14.60327261;-2.07435345;3.820438753;12.78636121;9.958440351;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
229;Avery Dennison Corp;2011;Containers & Packaging;78.47179487;28.09230769;26.51923077;23.86025641;-5.334728033;5.976372482;-0.308657006;6.140059742;-8.974358973;-5.445881399;12.61887344;2.305943489;3.532583433;1.759899435;3.720930229;5.246176148;21.23721299;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
229;Avery Dennison Corp;2012;Containers & Packaging;75.15116744;28.23507463;25.69776119;21.21833162;10.28064147;13.44071091;6.126646828;-3.761318785;4.945717733;-2.188938481;4.607109448;-3.755868542;1.777362019;8.272058824;3.513971213;3.241056069;46.49914871;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
229;Avery Dennison Corp;2013;Containers & Packaging;72.79822515;28.5212766;23.35283688;20.92411168;-1.833034471;1.11629795;2.303202461;-2.641056423;4.192355118;1.793256443;-7.88292683;2.690108031;-7.230417621;4.927211644;7.607041947;5.533409174;10.57544742;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
229;Avery Dennison Corp;2014;Containers & Packaging;72.79822515;28.5212766;23.35283688;20.92411168;0.751734774;3.179190752;-0.553911657;3.596720088;11.36895125;-0.978227357;-0.147686249;-3.944124898;-4.431122195;14.84885982;2.093273819;-5.003032142;20.78062601;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
229;Avery Dennison Corp;2015;Containers & Packaging;77.44258828;28.92384106;24.97019868;23.54854855;-2.824768592;7.554606668;10.73402948;0.290055247;3.000148269;0.107138073;4.200668898;-0.577737835;0.900856196;-10.28409821;5.028421515;-2.003942143;16.12537757;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
229;Avery Dennison Corp;2016;Containers & Packaging;81.78861587;27.85344828;30.18103448;23.75413311;3.987467957;9.963468624;-0.136290421;3.392147117;1.261867564;5.238899769;5.16012221;1.431184759;5.078987582;7.962172056;8.355488034;1.048509119;52.74402437;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
232;Avista Corp;2016;Multiline Utilities;68.33158118;;;;-3.375843962;4.536586541;-2.056684225;3.675147776;7.100404175;-0.305235971;23.90485162;-1.618558458;1.11328125;0.907861696;0.398349012;-0.866384289;33.41377517;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
234;Avon Products Inc;2015;Personal & Household Products & Services;77.37214558;;;;-16.2962963;12.38938053;26.24671916;0.212765959;-17.19745223;-2.07253886;7.671957673;40.04914005;-1.048951048;15.72438163;-19.00452489;-6.145251399;40.52933028;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
244;Baker Hughes A GE Co;2007;Oil & Gas Related Equipment and Services;71.79890046;26.88888889;23.74074074;21.16927083;-19.77805172;-8.190733729;1.798186952;20.08908686;9.754961438;-1.444369217;-4.900389282;-3.497768665;-2.43E+01;-42.01276589;3.291814947;-7.924203273;-77.14868977;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
244;Baker Hughes A GE Co;2008;Oil & Gas Related Equipment and Services;76.77446299;30.08219178;25.44520548;21.24706573;4.349714986;-17.10079217;-2.592971681;20.75025347;9.780775719;-6.707629288;11.55827948;-14.93827161;11.99789971;-1.048733779;-3.161397671;-0.638193421;12.24893375;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
244;Baker Hughes A GE Co;2009;Oil & Gas Related Equipment and Services;80.08691907;31.65384615;24.04166667;24.39140625;12.21877177;3.120292664;-2.25375626;8.291621328;-23.10122408;8.993183008;16.47740907;-22.14626062;11.69375983;9.110584357;12.58363911;9.605061349;44.59308153;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
244;Baker Hughes A GE Co;2010;Oil & Gas Related Equipment and Services;71.49376006;31.48823529;25.65294118;14.35258359;19.8355781;5.818867338;3.349753696;4.749661705;-4.290127833;-1.225156548;6.642778391;-20.84767318;-22.44623656;25.62824957;-10.07704104;-10.93206372;-3.793410092;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
244;Baker Hughes A GE Co;2011;Oil & Gas Related Equipment and Services;72.88138001;33.15730337;30.69382022;9.03025641;1.007401314;2.269122378;-16.58711217;5.174058177;-5.064354013;-3.45313601;12.70072992;-1.234359945;0.51111111;-7.207605571;-0.271498944;-5.353418308;-17.50906206;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
244;Baker Hughes A GE Co;2012;Oil & Gas Related Equipment and Services;73.22902233;32.17613636;26.03409091;15.01879506;9.867776691;-1.42407843;3.547523427;-2.197802198;0.530945178;-0.795698924;2.818122695;-1.678155565;5.614110563;18.61507129;-2.163642084;-2.984550561;29.74962208;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
244;Baker Hughes A GE Co;2013;Oil & Gas Related Equipment and Services;79.37842919;33.06593407;28.98076923;17.33172589;2.767015257;12.81388036;2.749683943;7.093611156;1.105856832;5.572887124;-7.400940307;0.538025302;-5.901070293;-18.33240262;9.489051094;-1.631578948;8.864018905;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
244;Baker Hughes A GE Co;2014;Oil & Gas Related Equipment and Services;71.2333307;31.7;26.53157895;13.00175175;3.424291065;9.762949958;1.988160777;7.84499055;-5.842827927;-4.028738451;-5.753646677;-3.404987201;-4.608957385;1.229823213;2.638572514;-14.38270652;-11.13307608;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
244;Baker Hughes A GE Co;2015;Oil & Gas Related Equipment and Services;72.63367259;31.39719626;23.89953271;17.33694362;-5.720476706;-1.080211578;2.239328203;11.50564906;-3.740166725;-1.976542137;5.982716597;3.088861039;0.94;9.768179116;9.147634983;0.994870201;31.14984206;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
244;Baker Hughes A GE Co;2016;Oil & Gas Related Equipment and Services;68.66003905;32.4266055;24.12385321;12.10958033;-2.90903494;-4.193694738;-0.763105507;0.10116338;-6.832899223;-1.0168876;-2.848892419;-7.659086187;9.280811698;-14.17258328;-5.074192858;6.42448705;-29.66391463;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
