-26,37430513
8,543565827
-5,483346873
3,055868017
1,443944966
-13,62860394
20,58138762
-4,385389978
3,365384616
-2,75391612
-3,625658506
-4,222766217
-0,939345143
-1,262505954
12,59150805
0,200481156
2,738483859
4,072398192
1,807135069
-32,56434191
-10,61680636
-7,942405946
-0,408278195
6,702619414
8,869853548
-8,850264328
0,971858067
-27,76150703
-0,052516412
-8,444727904
0,059919064
4,416400227
2,214632583
-2,882032318
5,469958915
1,709226153
4,118214064
5,614689543
0,215079818





9,108716942
4,056501267
-7,610619469
-8,111239862
3,829029387
-23,63542739
-15,12096774
-18,63568957
9,548521019
0,950369587
17,62208068
7,115135835
-6,734534065
-10,40312094
14,69147894
-5,66724105
-33,85225885
-0,366178427
-2,321204517
5,253557098
9,285536469
-6,123945728
-0,654804272
-2,39974231
1,470588233







-20,78746825
-14,96781116
11,49216643
2,995867769
-31,43619387
-8,019225904
-13,09213951
13,63088058
-1,184600198
-5,938756572
4,870466322
0,026157469
7,142857141
3,301237964
-14,71896482
-4,086265608
4,71602434
41,8404908
32,21917808
30,04818902
-3,268041236
-26,76864245
6,810897434



10,21044427
26,9493844
-3,452380951
-5,836575877
-0,903954802
3,917301416
-4,325340855
-18,39243362
10,03738014
-14,6069228
1,075811911
-10,18578727
6,529737654
5,376948541
1,298383146
-2,141360651
3,50053631
-17,54084265
-3,852459017
-10,54827175
-3,066746842
-4,091754494
-1,356783919
-10,9297725
-12,90833498
-11,27480457
13,96431342
-18,7612748
-11,12515803
-10,76923077
5,287009064
1,911842803
8,616780048
-8,357685565
-10,00352237
-10,44657097
1,084010839
0,317544326
9,827357236
1,171676005
-4,50852965
-4,215851603
7,192870783
-8,257358688
7,773492996
4,981961866
5,26471458
-14,25245302
-1,673640166
15,64554299
-1,657458564
-13,16763617
8,429639701
-11,5368768
3,683716564
-24,11394501
-30,74712644
-16,12694301
14,70358814
-6,772227179
-5,755555555
12,32813403
5,717926258
-10,05541764
14,23554052
-13,15154833
9,816368168






-4,560260586
-0,204081633
-0,354861606
-7,022222223





-10,67264574
-5,599764219
9,049684541
-28,81234302
-8,350267875






3,99026764
7,410236822
-9,166666667
0,29717682




13,78392762
15,09090909
-5,388342387
4,594636976
-2,530798072
9,572029041
-4,00348129
-7,490431931
0,210304941
6,079359302
3,189624954
5,001471021
4,898157129
3,268674309
0,31152648
0,78969957
-12,13932399
-0,266086118
13,15897858
1,761194032
-3,758020166
-1,330967172
3,144224199
-3,986371379
-9,079348931
7,482993197
5,785627284
-10,94700261
-23,99436846
-5,237401083
9,411764706
6,032647268
-5,960206209
0,650812636
-5,866495507
1,915636246
-17,33997418
-0,030066144
-8,586762073
0,6385243
-4,49743435
5,598958332
4,646017699
-1,842618689
3,909322232
0,362180708






32,87128713
-8,484057429
-7,933884299
-5,225958448



0,188235295
7,947342759
3,472968134
6,490614066
11,47952776
-2,503259452
-0,348189416
16,80988185
-62,28373702
16,58354115
11,19751166
21,9413549
4,285714284
-8,948655258
7,79105799
-32,312566
5,699481864
7,44878957
4,345703125
-8,68327402
1,826196472
2,001906578
0,953826145
7,916796028
6,286266922
2,080309627
-2,310628891
10,88107848
-3,73931624
-6,419316843
-1,1619959
-7,84826684
-1,46270112
-6,041666667
1,152737753
-5,548387098
-0,395517465
-8,011168386
-5,799278847
-0,402414487
-0,833796554
-4,236262407
6,115276479
4,428754813
3,442028985
4,633602198
1,747141044
-0,241254525
-4,428571428
-1,344086022
1,035856575
10,86538462
10,4013104
-16,79302502
-12,60705721
-24,30295464
4,702750666
-4,855951232
-9,00002829
-6,659731259
1,475689416
6,693003076
2,662150756
-6,052345331
-13,02415089
-22,73063788
3,53739679
-3,560567458
-25,78671329
-0,019193746
1,239800352
-0,130745534
8,199309626
-4,480447849
-4,01099633
-1,113193607
-1,864567408






2,962962963
-1,996476807
-10,0240096
6,1963775
-5,38593482
-18,47133758
-19,17945297
-16,41369778
8,232758621
7,167138812
-6,052889322
-12,74772362
-8,859125384
-1,607717042
3,439458926
-24,25064424
-10,88412592
-2,616211165
-0,246474052
13,06194172
-9,202025494
-8,944512517
-4,977021607
-6,436080571
-22,13114754
3,96475771
-3,178484106
-5,080213904
17,88990825
1,895734597
-2,965159378
29,88384372
-1,910828025
1,043643262
-11,01335071
-20,10754344
-10,07259528
-14,27925893
9,068115338
23,98361172
6,928961751
-2,524271846
-1,901469317
-1,655994698









-9,680451128
-8,492569002
4,821103702
-6,184693588
-1,363504497
3,638968481
5,356398499
-1,14862513
5,257567712
8,22407628
-3,906935907
-11,90140845
3,478854024
-1,758852119
-1,510457012
5,832361273
-1,449462923
1,327987971
-1,922104198
-2,692109335
-2,06283119
-11,93083573
21,45299145
-8,554216867
-2,927400468
12,66866567
9,108464756
-4,322766571
-3,786574874
-19,62883654
-10,18276762

1,436781608
-2,721999106
0,830367733
5,869428752
3,097225962
1,397210545
5,328330207
8,635983264
1,492537313
15,40154015
-17,443774
2,439024392
-24,00162999
4,099560763
-0,035945365
-11,18138123
1,706231455
-13,72843211
-5,382059801
0,63509345
-13,74143836
-1,494075219
7,124239794
7,876712328
5,891745171
-8,179052587
-5,52741021
-14,81864311
1,198846223
-6,350148368
-35,35865158
30,44692738
-9,582542695
4,280155644
6,164931944
-3,031738511
-5,88923557
-14,88673139
3,440366973
-11,34751773
-8,767657087
-3,728436283
1,771428571
5,720430108
5,100917431
-2,059659091
-3,918791313
0,21611002
1,122694467
3,967015824
1,850813235
4,564633681
5,099648301
4,786232862
5,071792494
-4,394822929
5,423691217
-13,64381448
11,62552756
-5,977796756
5,792783846
-4,707112969
3,898089172
11,63895487
9,103007721
-6,170495538
-8,987269618
-12,20376936
5,144032923
0,322997415
-5,02164502
3,376347887
0,327868852
5,762342315
-0,996292864
4,19586545
-4,413334171
-5,913879134
7,160932906
-9,581395348
8,897243106
-5,037783374
23,42733188
88,95348837
41,79104478
16,17021277
-7,572115384
-37,73195876
10,66398391
-10,43376319
6,422018348
-20,53072626
10,1488498
31,42201835
8,94117647
-13,53996737
-10,56338028
0,986842105
-10,8056872
-9,027373325
-19,62174941
-3,973509933
-5,537459284
14,89841986
5,194805196
2,789115644
-3,979591838
-9,27536232
-6,762028607







4,478897502
-15,31974701
-14,49511401
-13,86672418
9,049207675
-13,72888696
4,850322089
19,91628112
4,435857804
-2,579053598
-0,185839063
-5,09285851
0,43154762
14,01597676
-29,22413793
1,269035532
5,771428573
9,178947371
15,85918438
-1,254206181
-10,00888889
-7,128937966
-3,61577794
-10,80834221
-4,695201038
2,178788851
1,207983194
5,751342854
7,684026375
1,727181039
-0,909090911
-19,53478798
-0,286820594
-10,5362776
5,047318612
-14,62951235
3,079373504
9,3627725
3,756538277
-5,222854901
-6,150936598
-2,639190167
3,194712199
-12,78795038
-8,35777126
3,869124902
3,15087861
-1,029309141
2,543741591
8,005871726
-3,64023165
-10,32687652
-6,389391202
-18,13417191
30,82763857
-7,74907749
3,829557713
7,148972602
10,53348468
-11,93162393
9,926025553
-17,19654551
-7,547169813
1,67410714
-0,546116505
4,49264136
6,685006877
-7,123224922
9,906759904
-7,210945386
-15,35566428
-7,334808728
-15,54809843
6,460084033
-0,65741417
-0,186567165
5,367599221
-12,49155976
11,0100091
-7,446189645
1,236191478
-6,754530476
-4,593953764
6,613756612
56,8627451
5,51724138
13,41463415
29,83469428
12,09677419
10,45816733
-0,744812909
-29,06371191
-0,280435502
-24,31129477
34,21052632
-17,82437746
5,429864254
-6,12244898
6,841046278
-12,81446541
-3,829160531
-1,415094341
3,227124182
12,51003694
-10,4249668
-11,507431
5,926670015
9,842387658
5,15786183
-2,359750667
-14,8089532
-18,13214108
5,490438
8,470847087
-4,599873976
0,172910663
-0,502232143
5,513784461
5,911680911
8,024072219
-2,312673452
1,279317699
2,507522569
-15,79835987
-10,864109
-3,681546249
0,729786825
5,604050281
9,296109297
-9,942660547
-1,621951218
-4,65945946
0,832522434






-7,40857503
-14,61310991
24,63302753
3,213530656
-10,86287473
-1,614051744
9,315491507
9,250791419
-2,913207547
6,401838478
-6,916332936
7,39237686
-6,418531266
7,212909509
7,38498789
-3,576982892
-1,428571431
-1,857142857
3,503184713
8,304498271
11,40142518
-1,142857145
-2,068965518
-0,773694393
-11,11133585
0,845947968
-4,129916698
0,229957061
9,331701717
6,923695335
-6,387720969
0,25532944
-3,649019266
-5,37620836
14,13763317
-23,03030303
-3,517587939
-1,083591332
7,202095154
0,813008128
7,950598225
7,294751011
-2,198351237
-3,036303632
1,987142023
-1,061776061
-1,714285716
-5,048255382
12,15334421
2,002503128
-5,875800615
2,100542835
-8,28545162
6,831593661


-1,778765979
0,489296634
12,10967251
7,578558228
3,507692308
1,039119803
-7,719094605
4,753309266








-8,219178083
-5,031446539








-7,911867801
0,200200201
-31,66397415
5,600468658
-8,88741345
5,19593254
12,71111111
-14,58079283
-10,78398175
6,142417105
-7,524225727
4,774650319
4,031702276
-16,54334038
-1,223380155
-2,524630544
9,695763436
4,641751964
2,953758402
-11,31827155
-5,062978515
1,767676769
0,900900902
-7,502467919
-12,62553802
11,67259786
14,65919701
12,84965035
-4,918032786
-8,34670947
-5,463310124
6,135729781






-9,193870753
-20,32085562
-4,603729604
31,22866894









-25,31030761
-7,476513916
-12,11580485
-0,727476216
1,408450702
0,903246815
8,51299262
-5,542578842
-5,16591549
0,794358439
-0,216457698
-5,99056604
0,728508985
-5,25414049
2,846975088
0,045351475
7,120377654
1,526070368
1,310861424
5,805369129
1,231691079









176






-5,758962625
0,545746386
-0,930232559
-5,263157896
40,3372835
-22,31816672
-23,41148488
-6,819839532
-5,967825635
10,15706806
1,811163895
-19,64632305
-4,020570362
14,28571429









-7,764253683
-5,125996122
-5,029483177
-4,279782817
8,61037234
0,104895106
4,162102956
-9,032258066
-10,32692308
-3,625954197
-3,0449069
-20,24449878
4,037558687
-5,454545456
3,590814198
1,978021978
6,02189781
1,57894737
-16,78944137
-20,21276596
10,60606061
-9,439124487
-30,81705151
-21,02977667
7,667316439
17,4566474
1,843317974
8,278457198
-0,886637111
-26,13981763
22,92340885
-7,535121329
-0,71942446
-12,11267606
-8,139534885
-5,347593583
-6,43015521
8,376068378
24,2074928
-20,52631579
8,450704229
-4,442925497
-25,59241706
-1,204819275
1,881067962
2,588996764
2,342857142
-0,337647723
6,696571614
-2,456140352
2,486355365





5,359317904
1,755725191
4,790940766
-6,818181819
-1,820830301
-15,05617977
1,55535224
-1,320361362
1,01E-09
-4,667981587
4,444444444
3,084179971
-9,601664686
-7,037037036
4,535790218
-9,090909091
NaN
-11,42857143
-5,411255412
21,7266187
-3,907074973
-5,639097745
35,51912568
-10,08403361
14,62264151







3,8841343
-22,88026721
-2,862457372






-1,939655171
12,4341412
2,767175572
-5,422100204



1,616933775
3,869737599
12,25480685
3,752902755
-9,029326149
-8,965114582
-2,243568167









5,625313913
-8,476689105
-23,31174838
-6,421782687
-5,558139535
6,450877593
8,397397989
-3,350112828
-0,821596244
-15,41657555
-4,425837322
6,188679246
31,11801242
-3,406754773
-2,110389612
7,344262294
3,996925442
-22,44224422
5,172413793
-7,142857142
260,8347962
-22,68408551
-1,234567901
-14,94661922
-3,010033444
27,31481481
1,344086021
-3,992015966
51,37420719
-26,77725118
23,6632537
-11,92384769
-10,44025157
-12,16097988
11,22994652
7,948243988
10,57563588
6,300020521
-13,15004968
-16,68302257
-5,144374378
-12,88187373
1,220806795
-11,27997298
10,3649635
10,37155841
0,892857144
-5,29032258
-4,923130073
-4,761904761
3,113604488
2,373196836
-6,364359586
3,92
-17,55725191
11,98805461
-2,204408818
-6,137048193
-6,984357948
1,288185499
-12,83950617
5,043406364
-9,031262063
0,177698801
2,063273728
-0,299043063
6,637806638
-1,49158321
-5,628717078
-8,060576451
3,598922247






-2,71514036
-4,472590542
-13,20022185
-2,689075631
-5,780730897
-21,66301969
-3,989592368
-0,378787879
6,261595548
11,02091789
-12,50465203
-2,252370915
-30,18979834
6,320907617
-2,557953637
-19,73929236
1,904761905
2,611657836
19,01076716
-8,328826394
-11,34215501
-7,961783438
-25,07614213
-22,29402262
-13,07371349
23,47826087
13,57758621
1,03626943
12,625
10,27592769
13,52657005
0,38167939
-11,8858954
-2,06185567
-4,005903435
-23,69172217
1,993942452
14,15650806
10,32190343
-2,362890187
-4,359027207
-1,03540414
-7,731256086
8,912068807



11,41732283
3,804034582
10,70911722
9,019138759
0,92804112
-14,08898305
-2,871250913
4,023624956
-25,22694697
15,53133515
-7,722772277
11,54879141
8,765243903
-5,344827587
-9,76918948
-6,400000001
2,429149798








-11,21311475
7,472165119
-3,004484304
-12
6,614654003
1,843198339
-3,555772043
10,20172911
-1,536838931
-7,189829023
0,956046684
4,598320054
-16,99381554
-21,57676349
-7,609502597
-7,127429806
4,998447689
5,970597062
-3,701786175
-9,539557362
-8,353808354
3,735546993
-22,87058824
-15,05617978
-5,263157895
10
-6,981290142
0,131118881
18,7745098
0,687036702
-20,80569885
-3,043735225









4,169514694
-6,438734504
-12,31237226
-8,149221297
-4,949096655
-1,302918967
4,555811903
-3,960067727
-0,605961171
6,271971971
0,305575541







-8,93457944
-31,46535403
-5,281690139
-12,77777778
-4,093567249
-13,04155615
4,782820891
18,44462541
17,72634445
9,591078067
-4,111187371
-11,90905138
19,79651992









11,75240485








-10,8811749
0,52631579



4,349280317
4,38037638
8,318488043
-23,1006699
-2,21402214
-5,07614213
-6,000000001
-7,893766137
-23,22751323
-1,557046983
-8,991581587
23,95264117
1,760324983
-14,14337789
-8,31643002
-11,15142719
1,150527325








-30,95079787
14,74252492
2,425106989
3,586497892
-6,054421769
4,487179487
-2,818590705
6,378132119
5,702333771
2,099031216
9,80329949
2,737693863
6,331045005
-39,18918919
-4,304635762
7,421875001
3,783783784
16,8115942
9,743040685
-0,601202405
-22,10338681
-16,86254471
-3,858823528
-15,7569516
-5,911909347
-6,5752814
1,731673813
2,301020408
-9,812658229
-1,473486072
-1,49003148
-3,66719243









-10,67323481
-17,30305466
-15,72519084
-6,375442739
6,492146596
18,69436202
9,98585573
1,827935626
-10,08158508
-23,15772198
9,904067018
-5,236198065
-14,305685
-1,268450185
-2,710919686
17,94727987
-2,359400505
-1,230936819
-0,056539766
-17,62442895
2,2182943
-8,892881206
-7,651245552
-4,74077534
3,500432155
1,425661915
3,999298368
-5,20975127
-1,007556678
-1,92398489
-1,741583966
3,959131546
-6,072874494
-6,005221935
1,808510638
-3,010577705
22,16624685
-0,603743208
-1,307730506
-27,50586658
9,188078109
0,808940035
-4,717860472
-1,923198582
-6,992186068
7,049881528
4,308326042
3,582039585
-3,577716401
3,434378833
-8,205978803
-0,201827065
-14,47672499
-6,698331507
3,00310973
4,142419602
-4,277601595
4,457413514
5,875512581
-6,864715147
-2,167654529








0,130208335
2,428722283
-2,484004515
-25,97005805
-10,90709783
-0,590458196
-5,334728033
10,28064147
-1,833034471
0,751734774
-2,824768592
3,987467957









16,86570291
2,692307691
-1,428571428
-17,53048781
-11,05398458
33,8619403
8,62764884
-6,704601683
-13,5986733
-27,6109121
1,47219193
-6,453110492
-1,754385965
-5,604446501
0,577264654
-1,592233011
7,258399007
2,270308619
5,035360679
4,693242861
-3,375843962










-11,40905641
-14,89804411
-4,317460316
-2,580867172
1,717229537
18,24512535
-13,53077816
-17,57188498
-16,2962963
16,46825397
-2,906110284
14,86146096
-6,235201262
1,620220349
3,134796237
5,658627086
-7,250538407
-7,642857144
-5,436573312
3,646833013







-1,345119139
-10,65666041
6,617647059
-13,26086956
-44,11764706
6,382978726
0,289017341
35,33834587
-2,877697841
-0,819672132
-6,249999999
1,158301159
4,467353954






-10,24498886
-3,89972145
-0,800000001
21,11111111
-20,15288395
-3,977272729
28,76712329
-10,85106383
-7,03125
-6,375838927
1,133501261
2,001510573
-10,98901099
3,052805282
19,11816579
-10,75697211
-7,256748121
0,199950012
8,032570424
11,71321305
-14,14127801
-9,760764519
-7,360086378
-6,807511739
-3,525954946
-14,07407407
-2,178649235
-2,184996357
-5,857914417
11,97456729
-3,361840164
-0,200668896
3,997715591
1,255707762








-1,054144705
0,301386377
-15,90656285
-18,71123363
-5,097940735
-7,304387154
9,208290859
4,387260071
-6,532110093
0,859309183
-4,710701486
4,330175913
-19,77805172
4,349714986
12,21877177
19,8355781
1,007401314
9,867776691
2,767015257
3,424291065
-5,720476706
-2,90903494
-8,087578192
-10,35728623
-13,20505683
-0,473232772
-6,660088802
2,747252747
-7,120954005
-20,51320528
-7,664473685
1,572926599
1,977777779
-7,814378458
-1,760154739
4,526083762
9,941192944
-0,51396648
-0,909794813
-7,099897315
-8,112195791
1,585187156
-5,388888889
-17,01244813
26,28571429
4,898266767
18,24390244
-4,156479218
-5,294556302
-10,6364429
3,283173737
-8,93371758
5,087514587
-32,69085412
8,801295897
-1,529497452
6,979222161
-3,446647781
-3,62112023
-9,039280647
-4,571818492
1,397098333
7,949479942
-17,6
6,559766761
-7,571288104
10,92669433
7,383773929
6,36515913
-21,7630854
-29,35635793
-23,7913486
7,489093553
-53,26704545
0,796812749
2,923538231
28,23741007
-2,413793103
7,578676941
-15,31581889
-15,98336304
2,443438914
-1,505670705
-20,58888643
-3,357416065
-0,7201864
2,764666218
9,171396142
-3,990530945
-4,805260495
-4,721780604
-3,134513473
3,703703704
-14,63002114
-2,364864865
-0,742857143
3,535968393
5,25254087
1,935929938
-6,807377828
1,086142322
-3,655913978
-3,84372671
-8,194171183
4,325181164
3,704933585
1,762154696
6,189579589
-8,096487409
-10,84545231
-11,71761281
-5,192511921



